date	author	title	ordering	register_num	receipts	representation	signatory	ouverture	cloture	free_access	firstrun	firstrun_perfnum	reprise	reprise_perfnum	newactor	actorrole	debut	ex_attendance	ex_representation	ex_place	image_file
1773-07-12	Brueys (David-Augustin de)	Avocat Patelin (L')	2	76		11	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_159r.jpg
1773-07-14	Racine (Jean)	Phèdre et Hippolyte ou Phèdre	1	77		12	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_161r.jpg
1773-07-14	Dancourt (Florent Carton dit)	Curieux de Compiègne (Les) ou Les Camps de Compiègne	2	77		12	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_161r.jpg
1773-07-15	La Chaussée (Pierre-Claude)	Mélanide	1	78		13	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_163r.jpg
1773-07-15	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	78		13	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_163r.jpg
1773-07-16	Boursault (Edme)	Ésope à la cour	1	79		14	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_165r.jpg
1773-07-16	La Font (Joseph de)	Trois frères rivaux (Les)	2	79		14	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_165r.jpg
1773-07-17	Voltaire (François-Marie Arouet dit)	Adélaïde du Guesclin	1	80		15	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_167r.jpg
1773-07-17	Boissy (Louis de)	Babillard (Le)	2	80		15	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_167r.jpg
1773-07-18	Brueys (David-Augustin de)	Muet (Le)	1	81		16	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_169r.jpg
1773-07-18	Regnard (Jean-François)	Folies amoureuses (Les)	2	81		16	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_169r.jpg
1773-07-19	Longepierre (Hilaire-Bernard de)	Médée ou Médée et Jason	1	82		17	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_171r.jpg
1773-07-19	Lesage (Alain-René)	Crispin rival de son maître	2	82		17	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_171r.jpg
1773-07-21	Voltaire (François-Marie Arouet dit)	Adélaïde du Guesclin	1	83		18	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_173r.jpg
1773-07-21	Barthe (Nicolas-Thomas)	Fausses infidélités (Les)	2	83		18	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_173r.jpg
1773-07-22	Piron (Alexis)	Métromanie ou le Poète (La)	1	84		19	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_175r.jpg
1773-07-22	Palaprat (Jean de)	Grondeur (Le)	2	84		19	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_175r.jpg
1773-07-23	Voltaire (François-Marie Arouet dit)	Enfant prodigue ou L'École de la jeunesse (L')	1	85		20	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_177r.jpg
1773-07-23	Du Fresny (Charles)	Esprit de contradiction (L')	2	85		20	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_177r.jpg
1773-07-24	Racine (Jean)	Bajazet	1	86		21	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_179r.jpg
1773-07-24	Poisson (Philippe)	Procureur arbitre (Le)	2	86		21	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_179r.jpg
1773-07-25	Boissy (Louis de)	Dehors trompeurs ou l'Homme du jour (Les)	1	87		22	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_181r.jpg
1773-07-25	Legrand (Marc-Antoine)	Galant coureur ou l'Ouvrage d'un moment (Le)	2	87		22	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_181r.jpg
1773-07-26	Voltaire (François-Marie Arouet dit)	Œdipe	1	88		23	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_183r.jpg
1773-07-26	Regnard (Jean-François)	Retour imprévu (Le)	2	88		23	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_183r.jpg
1773-07-28	Voltaire (François-Marie Arouet dit)	Mérope	1	89		24	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_185r.jpg
1773-07-28	Poisson (Philippe)	Procureur arbitre (Le)	2	89		24	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_185r.jpg
1773-07-29	Regnard (Jean-François)	Légataire universel (Le)	1	90		25	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_187r.jpg
1773-07-29	Legrand (Marc-Antoine)	Usurier gentilhomme (L')	2	90		25	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_187r.jpg
1773-07-30	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	91		26	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_189r.jpg
1773-07-30	Dancourt (Florent Carton dit)	Colin-Maillard	2	91		26	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_189r.jpg
1773-07-31	Dorat (Claude-Joseph)	Régulus	1	92		27	Dauberval & Dalainval	f	f	t	t	1	f		""	""		""	""	""	M119_02_R138_191r.jpg
1773-07-31	Dorat (Claude-Joseph)	Feinte par amour (La)	2	92		27	Dauberval & Dalainval	f	f	t	t	1	f		""	""		""	""	""	M119_02_R138_191r.jpg
1773-08-01	Molière (Jean-Baptiste Poquelin dit)	École des femmes (L')	1	93		1	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_193r.jpg
1773-08-01	Dancourt (Florent Carton dit)	Trois cousines (Les)	2	93		1	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_193r.jpg
1773-08-02	Dorat (Claude-Joseph)	Régulus	1	94		2	Dauberval & Dalainval	f	f	t	t	2	f		""	""		""	""	""	M119_02_R138_195r.jpg
1773-08-02	Dorat (Claude-Joseph)	Feinte par amour (La)	2	94		2	Dauberval & Dalainval	f	f	t	t	2	f		""	""		""	""	""	M119_02_R138_195r.jpg
1773-08-04	Dorat (Claude-Joseph)	Régulus	1	95		3	Dauberval & Dalainval	f	f	t	t	3	f		""	""		""	""	""	M119_02_R138_197r.jpg
1773-08-04	Dorat (Claude-Joseph)	Feinte par amour (La)	2	95		3	Dauberval & Dalainval	f	f	t	t	3	f		""	""		""	""	""	M119_02_R138_197r.jpg
1773-08-05	Brueys (David-Augustin de)	Muet (Le)	1	96		4	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_199r.jpg
1773-08-05	Legrand (Marc-Antoine)	Épreuve réciproque (L')	2	96		4	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_199r.jpg
1773-08-06	Regnard (Jean-François)	Démocrite amoureux	1	97		5	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_201r.jpg
1773-08-06	Regnard (Jean-François)	Sérénade (La)	2	97		5	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_201r.jpg
1773-08-07	Dorat (Claude-Joseph)	Régulus	1	98		6	Dauberval & Dalainval	f	f	t	t	4	f		""	""		""	""	""	M119_02_R138_203r.jpg
1773-08-07	Dorat (Claude-Joseph)	Feinte par amour (La)	2	98		6	Dauberval & Dalainval	f	f	t	t	4	f		""	""		""	""	""	M119_02_R138_203r.jpg
1773-08-08	Baron (Michel Boyron dit)	Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).	1	99		7	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_205r.jpg
1773-08-08	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	99		7	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_205r.jpg
1773-08-09	Voltaire (François-Marie Arouet dit)	Œdipe	1	100		8	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_207r.jpg
1773-08-09	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	Coupe enchantée (La)	2	100		8	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_207r.jpg
1773-08-10	Regnard (Jean-François)	Joueur (Le)	1	101		9	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_209r.jpg
1773-08-10	Hauteroche (Noël Lebreton, sieur de)	Cocher supposé (Le)	2	101		9	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_209r.jpg
1773-08-11	Dorat (Claude-Joseph)	Régulus	1	102		10	Dauberval & Dalainval	f	f	t	t	5	f		""	""		""	""	""	
1773-08-11	Dorat (Claude-Joseph)	Feinte par amour (La)	2	102		10	Dauberval & Dalainval	f	f	t	t	5	f		""	""		""	""	""	
1773-08-12	Boursault (Edme)	Ésope à la cour	1	103		11	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_213r.jpg
1773-08-12	Dancourt (Florent Carton dit)	Mari retrouvé (Le)	2	103		11	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_213r.jpg
1773-08-14	Dorat (Claude-Joseph)	Régulus	1	104		12	Dauberval & Dalainval	f	f	t	t	6	f		""	""		""	""	""	M119_02_R138_215r.jpg
1773-08-14	Dorat (Claude-Joseph)	Feinte par amour (La)	2	104		12	Dauberval & Dalainval	f	f	t	t	6	f		""	""		""	""	""	M119_02_R138_215r.jpg
1773-08-16	La Chaussée (Pierre-Claude)	Gouvernante (La)	1	105		13	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_217r.jpg
1773-08-16	Poisson (Philippe)	Impromptu de campagne (L')	2	105		13	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_217r.jpg
1773-08-18	Dorat (Claude-Joseph)	Régulus	1	106		14	Dauberval & Dalainval	f	f	t	t	7	f		""	""		""	""	""	M119_02_R138_219r.jpg
1773-08-18	Dorat (Claude-Joseph)	Feinte par amour (La)	2	106		14	Dauberval & Dalainval	f	f	t	t	7	f		""	""		""	""	""	M119_02_R138_219r.jpg
1773-08-19	Boissy (Louis de)	Dehors trompeurs ou l'Homme du jour (Les)	1	107		15	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_221r.jpg
1773-08-19	Du Fresny (Charles)	Esprit de contradiction (L')	2	107		15	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_221r.jpg
1773-08-20	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	108		16	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_223r.jpg
1773-08-20	La Font (Joseph de)	Trois frères rivaux (Les)	2	108		16	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_223r.jpg
1773-08-21	Dorat (Claude-Joseph)	Régulus	1	109		17	Dauberval & Dalainval	f	f	t	t	8	f		""	""		""	""	""	M119_02_R138_225r.jpg
1773-08-21	Dorat (Claude-Joseph)	Feinte par amour (La)	2	109		17	Dauberval & Dalainval	f	f	t	t	8	f		""	""		""	""	""	M119_02_R138_225r.jpg
1773-08-22	La Chaussée (Pierre-Claude)	École des mères (L')	1	110		18	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_227r.jpg
1773-08-22	Dancourt (Florent Carton dit)	Vendanges de Suresnes (Les)	2	110		18	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_227r.jpg
1773-08-23	Molière (Jean-Baptiste Poquelin dit)	École des femmes (L')	1	111		19	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_229r.jpg
1773-08-23	Brueys (David-Augustin de)	Avocat Patelin (L')	2	111		19	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_229r.jpg
1773-08-24	Regnard (Jean-François)	Joueur (Le)	1	112		20	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_231r.jpg
1773-08-24	Legrand (Marc-Antoine)	Usurier gentilhomme (L')	2	112		20	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_231r.jpg
1773-08-25	Dorat (Claude-Joseph)	Régulus	1	113		21	Dauberval & Dalainval	f	f	t	t	9	f		""	""		""	""	""	M119_02_R138_233r.jpg
1773-08-25	Dorat (Claude-Joseph)	Feinte par amour (La)	2	113		21	Dauberval & Dalainval	f	f	t	t	9	f		""	""		""	""	""	M119_02_R138_233r.jpg
1773-08-26	Voltaire (François-Marie Arouet dit)	Enfant prodigue ou L'École de la jeunesse (L')	1	114		22	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_235r.jpg
1773-08-26	Dancourt (Florent Carton dit)	Curieux de Compiègne (Les) ou Les Camps de Compiègne	2	114		22	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_235r.jpg
1773-08-28	Dorat (Claude-Joseph)	Régulus	1	115		23	Dauberval & Dalainval	f	f	t	t	10	f		""	""		""	""	""	M119_02_R138_237r.jpg
1773-08-28	Dorat (Claude-Joseph)	Feinte par amour (La)	2	115		23	Dauberval & Dalainval	f	f	t	t	10	f		""	""		""	""	""	M119_02_R138_237r.jpg
1773-08-29	Voltaire (François-Marie Arouet dit)	Café ou l'Écossaise (Le) ou L'Écossaire ou le Café	1	116		24	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_239r.jpg
1773-08-29	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	116		24	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_239r.jpg
1773-08-30	Voltaire (François-Marie Arouet dit)	Nanine ou le Préjugé vaincu	1	117		25	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_241r.jpg
1773-08-30	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	117		25	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_241r.jpg
1773-09-01	Dorat (Claude-Joseph)	Régulus	1	118		1	Dauberval & Dalainval	f	f	t	t	11	f		""	""		""	""	""	M119_02_R138_243r.jpg
1773-09-01	Dorat (Claude-Joseph)	Feinte par amour (La)	2	118		1	Dauberval & Dalainval	f	f	t	t	11	f		""	""		""	""	""	M119_02_R138_243r.jpg
1773-09-02	Destouches (Philippe Néricault dit)	Philosophe marié ou le Mari honteux de l'être (Le)	1	119		2	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_245r.jpg
1773-09-02	La Font (Joseph de)	Trois frères rivaux (Les)	2	119		2	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_245r.jpg
1773-09-03	Regnard (Jean-François)	Joueur (Le)	1	120		3	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_247r.jpg
1773-09-03	Regnard (Jean-François)	Sérénade (La)	2	120		3	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_247r.jpg
1773-09-04	Voltaire (François-Marie Arouet dit)	Sémiramis	1	121		4	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_249r.jpg
1773-09-04	Dancourt (Florent Carton dit)	Colin-Maillard	2	121		4	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_249r.jpg
1773-09-05	Du Fresny (Charles)	Réconciliation normande (La)	1	122		5	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_251r.jpg
1773-09-05	Destouches (Philippe Néricault dit)	Triple mariage (Le)	2	122		5	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_251r.jpg
1773-09-07	Corneille (Pierre)	Rodogune ou Rodogune, princesse des Parthes	1	123		6	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_253r.jpg
1773-09-07	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	123		6	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_253r.jpg
1773-09-09	Guimond de La Touche (Claude)	Iphigénie en Tauride	1	124		7	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_255r.jpg
1773-09-09	Fagan (Barthélemy-Christophe)	Rendez-vous ou l'Amour supposé (Le)	2	124		7	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_255r.jpg
1773-09-10	Destouches (Philippe Néricault dit)	Philosophe marié ou le Mari honteux de l'être (Le)	1	125		8	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_257r.jpg
1773-09-10	Dancourt (Florent Carton dit)	Vendanges de Suresnes (Les)	2	125		8	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_257r.jpg
1773-09-11	Dorat (Claude-Joseph)	Régulus	1	126		9	Dauberval & Dalainval	f	f	t	t	12	f		""	""		""	""	""	M119_02_R138_259r.jpg
1773-09-11	Dorat (Claude-Joseph)	Feinte par amour (La)	2	126		9	Dauberval & Dalainval	f	f	t	t	12	f		""	""		""	""	""	M119_02_R138_259r.jpg
1773-09-12	Voltaire (François-Marie Arouet dit)	Enfant prodigue ou L'École de la jeunesse (L')	1	127		10	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_261r.jpg
1773-09-12	Palaprat (Jean de)	Grondeur (Le)	2	127		10	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_261r.jpg
1773-09-13	Dorat (Claude-Joseph)	Régulus	1	128		11	Dauberval & Dalainval	f	f	t	t	13	f		""	""		""	""	""	M119_02_R138_263r.jpg
1773-09-13	Dorat (Claude-Joseph)	Feinte par amour (La)	2	128		11	Dauberval & Dalainval	f	f	t	t	13	f		""	""		""	""	""	M119_02_R138_263r.jpg
1773-09-15	Du Fresny (Charles)	Réconciliation normande (La)	1	129		12	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_265r.jpg
1773-09-15	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	129		12	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_265r.jpg
1773-09-16	Regnard (Jean-François)	Démocrite amoureux	1	130		13	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_267r.jpg
1773-09-16	Regnard (Jean-François)	Sérénade (La)	2	130		13	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_267r.jpg
1773-09-17	Regnard (Jean-François)	Légataire universel (Le)	1	131		14	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_269r.jpg
1773-09-17	Brueys (David-Augustin de)	Avocat Patelin (L')	2	131		14	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_269r.jpg
1773-09-18	Corneille (Pierre)	Cinna ou la Clémence d'Auguste	1	132		15	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_271r.jpg
1773-09-18	Du Fresny (Charles)	Dédit (Le)	2	132		15	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_271r.jpg
1773-09-19	Cailhava de L'Estandoux (Jean-François)	Tuteur dupé (Le) ou La Maison à deux portes	1	133		16	Dauberval & Dalainval	f	f	f	f		f		""	""		""	""	""	M119_02_R138_273r.jpg
1773-09-19	Hauteroche (Noël Lebreton, sieur de)	Crispin médecin	2	133		16	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_273r.jpg
1773-09-20	Dorat (Claude-Joseph)	Régulus	1	134		17	Dauberval & Dalainval	f	f	t	t	14	f		""	""		""	""	""	M119_02_R138_275r.jpg
1773-09-20	Dorat (Claude-Joseph)	Feinte par amour (La)	2	134		17	Dauberval & Dalainval	f	f	t	t	14	f		""	""		""	""	""	M119_02_R138_275r.jpg
1773-09-21	Piron (Alexis)	Métromanie ou le Poète (La)	1	135		18	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_277r.jpg
1773-09-21	Dancourt (Florent Carton dit)	Mari retrouvé (Le)	2	135		18	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_277r.jpg
1773-09-22	Du Fresny (Charles)	Réconciliation normande (La)	1	136		19	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_279r.jpg
1773-09-22	Dancourt (Florent Carton dit)	Curieux de Compiègne (Les) ou Les Camps de Compiègne	2	136		19	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_279r.jpg
1773-09-23	Corneille (Pierre)	Cid (Le)	1	137		20	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	
1773-09-23	La Fontaine (Jean de)	Florentin (Le)	2	137		20	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	
1773-09-25	Blin de Sainmore (Adrien-Michel-Hyacinthe)	Orphanis	1	138		21	Dauberval & Dalainval	f	f	t	t	1	f		""	""		""	""	""	M119_02_R138_283r.jpg
1773-09-25	Lesage (Alain-René)	Crispin rival de son maître	2	138		21	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_283r.jpg
1773-09-26	Campistron (Jean Galbert de)	Jaloux désabusé (Le)	1	139		22	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_285r.jpg
1773-09-26	Du Fresny (Charles)	Esprit de contradiction (L')	2	139		22	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_285r.jpg
1773-09-27	Regnard (Jean-François)	Joueur (Le)	1	140		23	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_287r.jpg
1773-09-27	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	140		23	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_287r.jpg
1773-09-29	Blin de Sainmore (Adrien-Michel-Hyacinthe)	Orphanis	1	141		24	Dauberval & Dalainval	f	f	t	t	2	f		""	""		""	""	""	M119_02_R138_289r.jpg
1773-09-29	Hauteroche (Noël Lebreton, sieur de)	Cocher supposé (Le)	2	141		24	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_289r.jpg
1773-09-30	Regnard (Jean-François)	Légataire universel (Le)	1	142		25	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_291r.jpg
1773-09-30	Regnard (Jean-François)	Sérénade (La)	2	142		25	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_291r.jpg
1773-10-01	Regnard (Jean-François)	Ménechmes ou les Jumeaux (Les)	1	143		1	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_293r.jpg
1773-10-01	Hauteroche (Noël Lebreton, sieur de)	Cocher supposé (Le)	2	143		1	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_293r.jpg
1773-10-02	Blin de Sainmore (Adrien-Michel-Hyacinthe)	Orphanis	1	144		2	Dauberval & Dalainval	f	f	t	t	3	f		""	""		""	""	""	M119_02_R138_295r.jpg
1773-10-02	Fagan (Barthélemy-Christophe)	Étourderie (L')	2	144		2	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_295r.jpg
1773-10-03	Piron (Alexis)	Métromanie ou le Poète (La)	1	145		3	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_297r.jpg
1773-10-03	Hauteroche (Noël Lebreton, sieur de)	Crispin médecin	2	145		3	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_297r.jpg
1773-10-04	Voltaire (François-Marie Arouet dit)	Sémiramis	1	146		4	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_299r.jpg
1773-10-04	Legrand (Marc-Antoine)	Aveugle clairvoyant (L')	2	146		4	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_299r.jpg
1773-10-06	Crébillon (Prosper Jolyot de)	Rhadamiste et Zénobie	1	147		5	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_301r.jpg
1773-10-06	Fagan (Barthélemy-Christophe)	Rendez-vous ou l'Amour supposé (Le)	2	147		5	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_301r.jpg
1773-10-07	Molière (Jean-Baptiste Poquelin dit)	Tartuffe ou l'Imposteur	1	148		6	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_303r.jpg
1773-10-07	Dancourt (Florent Carton dit)	Vendanges de Suresnes (Les)	2	148		6	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_303r.jpg
1773-10-08	Destouches (Philippe Néricault dit)	Glorieux (Le)	1	149		7	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_305r.jpg
1773-10-08	Lesage (Alain-René)	Crispin rival de son maître	2	149		7	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_305r.jpg
1773-10-09	Voltaire (François-Marie Arouet dit)	Tancrède	1	150		8	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_307r.jpg
1773-10-09	Voltaire (François-Marie Arouet dit)	Nanine ou le Préjugé vaincu	2	150		8	Dauberval & Dalainval	f	f	f	f	0	f		""	""		""	""	""	M119_02_R138_307r.jpg
1773-10-10	Baron (Michel Boyron dit)	Andrienne (L')	1	151		9	Dauberval & Dalainval	f	f	f	f	0	t	1	""	""	f	""	""	""	M119_02_R138_309r.jpg
1773-10-10	Hauteroche (Noël Lebreton, sieur de)	Crispin médecin	2	151		9	Dauberval & Dalainval	f	f	f	f	0	f		""	""	f	""	""	""	M119_02_R138_309r.jpg
1773-10-11	Baron (Michel Boyron dit)	Andrienne (L')	1	152		10	Dauberval & Dalainval	f	f	f	f	0	t	2	""	""	f	""	""	""	M119_02_R138_311r.jpg
1773-10-11	La Font (Joseph de)	Trois frères rivaux (Les)	2	152		10	Dauberval & Dalainval	f	f	f	f	0	f		""	""	f	""	""	""	M119_02_R138_311r.jpg
1773-10-13	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	153		11	""	f	f	f	f	0	f		Mlle Saint-Gervais	Alzire		""	""	""	M119_02_R138_313r.jpg
